imo,name,dwt
9378266,PAN SPIRIT,10003
9377963,SILVER LAKE,33361
9374832,UNIQUE CARRIER,177876
9373618,SIMGE AKSOY,53393
9376385,BELLEMAR,81448
9375927,THALASSIC,81426
9376012,SEALAND BALBOA,34186
9365843,IBRAHIM DEDE,26811
9360128,ZALIV BAIKAL,106808
9360752,SPIRIT OF AUCKLAND,53124
9358620,AL SHAFFIAH,19908
9357951,RIO DE LA PLATA,80454
9358321,PTI SEXTANS,51215
9357975,RIO NEGRO,80409
9357963,RIO DE JANEIRO,80398
9364825,IDC DIAMOND,53483
9364239,STAVANGER BLISS,105400
9364928,MALBEC,38603
9363869,BAY YASU,19896
9364966,NIJINSKY,16967
9361196,STAR GEORGIA,82295
9362401,SPIRIT OF SHANGHAI,53160
9362396,SPIRIT OF SINGAPORE,53093
9361469,PATRIOTIC,13078
9361225,STAR MOIRA,82295
9391153,VALE,19998
9391610,BOMAR OYSTER,56548
9392339,NORTHERN HIGHWAY,12856
9391660,SPIRIT OF HAMBURG,53139
9391672,SPIRIT OF SYDNEY,53142
9389215,ANASA,55679
9389382,ALS FAUNA,51733
9390525,MT SANDRO,10809
9389837,GULF CASTLE,74999
9395630,VIOLET ACE,13370
9397054,SICHEM HONG KONG,13069
9397030,LIANA,11479
9393187,ROYAL ACCORD,180129
9392999,JBU ONYX,19865
9394765,YIANNIS B,82562
9395044,VARAMO,18322
9394909,EMMANUEL C,58837
9394739,ASPHALT SUMMER,6855
9394727,ASPHALT SPRING,6695
9394507,SPRING SPLENDOR,296908
9388340,ONE COSMOS,90466
9383235,SEALAND LOS ANGELES,34330
9382982,CHANTAL,74329
9381847,GULF RASTAQ,46554
9379155,STEALTH FALCON,46745
9379703,NEW TALISMAN,296068
9380051,RICH BREEZE,47409
9386407,SEABRAVERY,58722
9385879,GRUMANT,23278
9387920,AEGEAN WAVE,51510
9385491,KASHI ARROW,54204
9384021,ALEXANDROS II,51257
9385154,SUPER KATE,32162
9385087,POLA AUGUSTA,32271
9384954,MINERAL HOKKAIDO,180159
9384540,SENORITA,58300
9166314,ASTORIA,12712
9165516,CAPE OSPREY,172510
9163984,ROSELINE A,16727
9167148,RIZOPON,34987
9168922,NAVION HISPANIA,126183
9168491,BLUE BALANCE,45713
9159440,AVRA,24132
9159426,RUBYRED,48225
9159050,ARGYROULA,26516
9162916,THEONI,47198
9162394,DOLPHIN STAR,9518
9162215,MAERSK KARACHI,88669
9176747,CORVIGLIA,73035
9175925,WORLD SPIRIT,14101
9179660,TERA JET,1200
9180164,RIDGEBURY PURPOSE,306307
9179816,ELAFONISOS,33843
9178044,VERA CRUZ,47165
9175535,SC TAIPEI,22377
9175195,BALTIC MARINER,6620
9175078,NEW TRUST,157327
9174634,AGIA SKEPI,73018
9172636,GAS COMMERCE,49609
9172480,COLOMBIAN STAR,15000
9172478,COTE D'IVOIRIAN STAR,15058
9140360,MERIDIAN,48817
9138678,MASTER,24112
9143219,BOW CECIL,37369
9143506,HAPPY BEE,7237
9142162,EVER DELIGHT,55515
9131096,HAPPY BEAR,7246
9130937,GRANDE AMERICA,27965
9138109,SOPHIE OLDENDORFF,70037
9136955,HARVEST LEGEND,45674
9136228,BAL BOAN,13248
9135547,MARILINE,30553
9134139,SVEN,7223
9150822,COSTA RICAN STAR,14726
9150810,CARIBBEAN STAR,14726
9155315,CAPTAIN GEORGE K,27407
9154220,MSC CAPRI,34051
9153549,POLARIS ACE,15522
9149378,PAOLO U,48227
9149225,BERING,47431
9203784,EUROSPIRIT,160373
9203772,SONANGOL KIZOMBA,159165
9203605,AYSHE,5618
9204714,TRANSPORTER,8469
9206059,SOUTHAMPTON STAR,9709
9206023,PACIFIC HIGHWAY,15127
9205988,OCEAN HIGHWAY,16733
9205976,AMERICAN HIGHWAY,16750
9198771,WEMBLEY,74999
9198290,ANGELICA AN,46408
9198240,SUNNY BOKE,172498
9202118,ERA S,46681
9202041,YAMAL KRECHET,20144
9201695,BERGE EIGER,170780
9206061,SOLENT STAR,9709
9212242,CAPTAIN DIAMANTIS,75011
9210268,REK TITAN,7643
9213961,BBC URSA,7458
9213088,TRANSUND,16612
9213583,E.R. FELIXSTOWE,67564
9213571,E.R. AMSTERDAM,67557
9213387,MAHNAM,75245
9208069,JAG LATEEF,147080
9207754,PROCYON LEADER,17361
9207326,ISL STAR,74461
9210139,SEVEN SEAS MARINER,4700
9208473,NORDIC RUTH,35820
9186704,LEANDER,13190
9185748,RIGEL,72465
9185499,SUSANNE VICTORY,48309
9188623,NEMO,49361
9188099,STENA SIRITA,126873
9187954,ELENA K,28599
9187904,SC HONGKONG,22171
9187289,NPS CENTURY,172036
9182069,KRITI ROCK,45908
9183817,WOLGASTERN,21822
9184225,OLOMANA,7400
9183776,ALICE OLDENDORFF,50259
9182306,LUCKY TRADER,298677
9194995,NORDIC SIRIUS,150183
9194878,TG APHRODITE,33709
9194139,HEIDI,99123
9193719,MSC LANA,29337
9189665,MAESTRO LION,31857
9193202,ARVIN,72600
8713562,AFRIC STAR,12519
8711306,ANDREY OSIPOV,7346
8710871,IT INTREPID,3523
8710340,FRIO ATHENS,8800
8709640,MSC MIRELLA,25904
8816170,ANDALUCIA STAR,12714
8816168,AVELONA STAR,12714
8816156,ALMEDA STAR,12714
8813594,BALTIC PRINCE,10713
8806204,ASUKA II,8642
8516835,RUSEN METE,10096
8506294,BALMORAL,5500
8603377,ALEKSANDR SIBIRYAKOV,7075
8701935,KENAN METE,11715
8700230,CHAITEN,12838
8617940,TREASURE,53818
8820016,CLARA MAERSK,25275
8918942,TALISMAN,53000
8918631,MALMNES,9891
8918215,GROUSE ARROW,42276
8917778,MSC ELOISE,44541
9000699,BRAEMAR,3463
9004475,NEFRYT,9500
9004217,PURKI,12835
9002544,YILDIZLAR,46826
8876340,ALEXANDRA,6005
8913514,JINSEI MARU,17435
8502092,YAMAL IRBIS,7049
7822457,SAGA SAPPHIRE,5168
7802122,NAZLIM,11267
7619458,NEXANS SKAGERRAK,7150
7926148,ALGOMA VALUE,75569
8000214,SAGA PEARL II,2952
7915412,CSL ARGOSY,74423
7915096,OCEAN DREAM,5694
7211074,EXPEDITION,965
7218395,BOUDICCA,5956
7108930,BLACK WATCH,5656
7531369,NAZLIKIZ,8140
7531357,NAZLICAN,10900
7527887,KOPERNIK,3034
8312590,BALTIC BREEZE,12466
8311912,GREIFSWALD,8005
8013132,POLARSTERN,4374
8420426,CAP CAMARAT,3969
8418746,MIA,26264
8418253,ALI-B,8863
8408650,HALA. B,8881
8130681,CHL PROGRESSOR,44993
8026907,ZHEN HUA 19,30451
8226739,LA MANCHE,13223
8215780,LADY MASSA,11750
8202381,ASIAN BREEZE,12562
8202367,AEGEAN BREEZE,12527
8202355,ARABIAN BREEZE,12577
9107679,ANTON TOPIC,45496
9107887,MAERSK KAWASAKI,90456
9105114,NINA VICTORY,46144
9104586,GLYFADA,45455
9087025,BOW JUBAIL,37449
9086538,PANTANASSA,30812
9086318,A RACER,26467
9102928,BOW ATLANTIC,17460
9124782,DERIBAS,28665
9129029,VICTORIA,46841
9128104,LOLO GATE,27365
9116591,EVER UNISON,63388
9116527,GLORY SKY,16265
9114608,MARSHAL Z,148435
9114543,AMAL T,28458
9114244,BOW CARDINAL,37446
9116606,EVER UNIQUE,63388
9119402,CLIPPER RANGER,5758
9120334,HARMEN OLDENDORFF,66187
9120217,SIERRA LOBA,5970
9119995,HARVEST RISING,46678
9119086,SANGITA,23581
9118678,ELEFSIS,72873
9118238,MARPESSA,17386
9034729,NORDIC GAS,23276
9038335,AUTUMN WAVE,13981
9031686,HARTMUT PUSCHMANN,7330
9045613,TK ROTTERDAM,8861
9043756,MSC ERMINIA,56152
9041540,SARONIC BREEZE,7368
9040118,CORAL PALMATA,6758
9038945,DUNEDIN STAR,11793
9007817,MSC NAMIBIA II,31829
9007764,CYMBELINE,7000
9046356,CITY OF SUNDERLAND,2417
9046368,CITY OF BARCELONA,2402
9078842,ARCADIA HIGHWAY,15507
9078282,FRIO ANTWERP,8032
9077082,KITE ARROW,55531
9074420,MARINEX,31206
9073062,MSC SOPHIE,43600
9066760,BARBARA,37055
9082881,CITY OF DUBROVNIK,75460
9081679,FRIO HELLENIC,11070
9065443,MSC ROSSELLA,43605
9050137,ORIANA,6260
9048471,ALTINIA,8924
9047491,BOW FLOWER,37221
9047271,BAY PHOENIX,8041
9051818,PEARL ACE,15194
9064401,CECILIE MAERSK,28550
9064396,CLAES MAERSK,28550
9064267,THOMAS MAERSK,25431
9062984,MSC HINA,30328
9062960,MSC KERRY,45530
9271951,ARDMORE SEAMASTER,45840
9271377,TRIDENT HOPE,105985
9270907,ACHILLES BULKER,32729
9273624,SEAWAYS ARIADMAR,46205
9272943,PANSTELLAR,76602
9267431,NAVIOS ARC,53514
9267405,NAVIOS MERCATOR,53553
9267132,FOTINI LADY,71864
9267089,COOK STRAIT,31894
9267077,TIMARU STAR,33527
9267857,DOGAN BEY,12260
9277747,VENUS R,74999
9728851,VIKING CONQUEST,18488
9794288,ALBERT III,54365
9277412,FRANCOP,8695
9277761,MERKUR O,74999
9278739,NONG LYLA,33773
9278519,HAFNIA ATLANTIC,45967
9278167,AHU C,31818
9274628,MAERSK ERIN,37188
9274305,STOLT VANGUARD,25261
9274082,TM HAI HA 568,40058
9274915,ANGELA,52571
9275751,THEODOSIA,70312
9275311,AKSON SERIN,48821
9259264,SANMAR SONGBIRD,47094
9259173,AFRAMAX RIVER,107132
9258363,ASTRAL EXPRESS,45770
9258325,LOVELY KLARA,28186
9258155,GINGA SAKER,20491
9258002,KAZAN,115727
9257993,KALUGA,115707
9257137,MARAN CASSIOPEIA,158553
9260419,AXEL MAERSK,109000
9260304,OCEAN EXPORTER,28461
9260043,AXELOTL,37330
9259721,DA MING HU,159149
9255593,ANNA,75162
9255945,GENMAR COMPATRIOT,72736
9257022,S-TROOPER,105745
9256901,ANICHKOV BRIDGE,47842
9256638,MUSKIE,70362
9256468,VOYAGER C,104864
9256353,PORT BOTANY,28470
9256298,MAERSK KALEA,38877
9263772,MOUNT TRAVERS,28484
9263760,DAUNTLESS,28473
9263241,PARADISE BAY,45546
9261798,ANGELIC GLORY,75007
9262986,V RED KNOT,32700
9261396,STEFANOS,37248
9262883,GULF LIVESTOCK 1,8372
9262819,CAPE EGMONT,12791
9262766,SELENE TRADER,300727
9262730,AGIOS CHARALAMBOS,184872
9262584,CHEMBULK NEW YORK,27186
9262572,ATACAMA,35015
9262235,LNG RIVER NIGER,79541
9262223,LNG CROSS RIVER,79591
9262211,LNG ADAMAWA,79566
9262209,LNG AKWA IBOM,79633
9278818,OCEAN PEARL,55557
9290567,SANTA LORETTA,110860
9290555,SANTA LINEA,109835
9290854,IRIS HALO,56034
9290701,TE HO,77834
9290696,TAI PROMOTION,77834
9288928,STELLAR,40327
9289520,ARIS,53106
9289477,DHT CONDOR,320051
9291274,VK EDDIE,305261
9293868,PORT ALFRED,29678
9293818,EVER CONQUEST,100909
9293507,JAG LOK,158280
9294616,CAPE ESMERALDA,12842
9294472,KAVO MANALI,76801
9294197,AZZURA,52050
9292230,BEIJING BRIDGE,65002
9292187,SEAKING,318669
9292175,SINO BRIDGE,65038
9292151,MAINE TRADER,67679
9292448,MATILDE A,17145
9292759,LUIGI LAGRANGE,29191
9283631,ERATO,74444
9282986,TORM LOIRE,37106
9284142,ARZIN,33812
9283849,PANFORCE,28388
9281011,BLUE PRIDE,115048
9279379,CHIOS TRINITY,50341
9281827,TAI PROGRESS,77834
9281554,MATTHEOS I,45557
9281425,GULF PEARL,74999
9284659,MSXT VIVIENNE,175085
9286803,PIONEER,171681
9286657,SOUTH SEA,149993
9286578,YASA PIONEER,82849
9286451,CARIBE ROSA,10126
9287962,PICTOR,53299
9287429,GENCO CHALLENGER,28428
9284855,VAMOS,76284
9284817,KRITI AMBER,50379
9285562,CEMTEX WISDOM,77598
9285756,LIBERTY,46803
9285706,TENACITY,46803
9285653,E.R. MONTECITO,93643
9228265,FEARLESS,30778
9230517,NEW PRIDE,159453
9230141,GLORY ONE,73180
9230012,NJORD CLEAR,16225
9228253,EPIC BORKUM,6634
9226970,THORNBURY,98893
9226748,V GREEN HERON,51557
9228150,AKSON SARA,50913
9227778,COSCO HONG KONG,69207
9227510,MARINER OF THE SEAS,9616
9227508,NAVIGATOR OF THE SEAS,9616
9233844,NAGOYA TOWER,50841
9233832,QINGDAO TOWER,50813
9233791,OLYMPIC LIBERTY,309449
9233739,PANTARISTE,309287
9233428,SINOWAY VI,51008
9233301,GH POWER,76421
9234599,TINTOMARA,46733
9234587,TARANTELLA,46764
9230969,RIDGEBURY ARTOIS,298330
9231250,E.R. DENMARK,67935
9231705,VALDAOSTA,26200
9231236,E.R. CANADA,68025
9232187,AVRA,53806
9232163,EVNIA,53806
9232060,ARETHOUSA,169770
9225809,NORFOLK,164218
9217759,SUNLIGHT,172572
9218301,PACIFIC LOGGER,31877
9216822,STAR EPSILON,52402
9218313,KIWI TRADER,33048
9220316,JPO AQUARIUS,33937
9220483,ODIGITRIA,46509
9220471,GLARUS,46513
9218856,GH FORTUNE,75214
9225782,GSL KETA,30450
9215086,TORM RHONE,35769
9215098,TORM CLARA,45999
9215050,ALBORAN I,109326
9215036,CHAFA,150678
9214850,MARE FORUM,46743
9214537,ANODOS,28075
9214525,MARY SCHULTE,25850
9216468,NICOS L,73193
9216303,LNG SOKOTO,79822
9216298,LNG RIVERS,79885
9216212,ATLANTIC EAGLE,74086
9224439,SCF ALTAI,159168
9224099,GEORGIA K,25369
9224659,CONDOR,50296
9223722,AMBASSADOR NORRIS,45290
9223552,MERLIN,50296
9223320,PONTOVREMON,76318
9225433,AS VEGA,29098
9225512,ALLSTARS,28520
9225328,ASTON I,36032
9224879,CIC PRIDE,171381
9224738,ABML GRACE,172319
9221281,OOSTERDAM,10965
9221669,TRANS BORG,11921
9221657,EL JUNIOR PNT,68467
9221360,GEORGIA,28685
9221671,TORM NECHES,47052
9221877,PONTONIKIS,74362
9222649,SEA HALCYONE,47087
9248461,CHEMBULK SAVANNAH,24404
9248148,LISBON,67979
9247560,FOLEGANDROS,67170
9245794,NAVE NEUTRINO,298330
9246475,PORT SAID,46211
9245067,MOUNT ADAMS,28488
9244946,MAERSK KALAMATA,81049
9244908,OCEAN PRINCE,52475
9246542,PACIFIC GENEVA,11424
9246695,LUTETIA,41801
9253313,CORAL SEA,105666
9253193,NORDPOL,77195
9254836,ALEX A,50399
9254719,OCEAN GINGER,75735
9254680,IRON FRITZ,176298
9254460,PACIFIC CEBU,52464
9254264,EPIC BOLIVAR,6742
9253806,BANZAI,74222
9254111,PARASKEVI,74269
9251456,PORT STEWART,38875
9251286,DUKHAN,40231
9251121,EPIC BARNES,6621
9251080,CRUX,32744
9250983,MSC DAMLA,74453
9252541,NORTHERN MAGNUM,85832
9252436,STENA CONQUEST,47136
9252292,TANKER RIESA,34558
9252187,DS PROMOTER,70392
9251999,OOCL ROTTERDAM,105450
9251896,TAMBOURIN,46764
9237620,SEA LION,318778
9238272,YUHSAN,49999
9239654,JINAN,40232
9238789,CUCKOO HUNTER,50843
9238571,CAPE ORCHID,172569
9244817,CHANCE,75926
9236054,CHEMBULK GIBRALTAR,20601
9236743,SEARAMBLER,39551
9236511,ELECTRA A,35766
9236444,ROBERT RICKMERS,23063
9236353,ISKMATI SPIRIT,165293
9239848,NORDIC POLLUX,150103
9244087,LUGANO,20001
9243497,BALTIC SEA,29756
9243473,CARIBBEAN HIGHWAY,17866
9240811,AGHIA SKEPI,52514
9240794,LUZERN,50363
9240720,EMMANUEL TOMASOS,37113
9240419,GAS COURAGE,54999
9241114,ENERGY R,319175
9241267,LNG BAYELSA,79822
9241281,EVER  ELITE,75898
9242211,PHOENIX ALPHA,104707
9242156,CEYLON,46001
9241683,RIDGEBURY ASTARI,149991
9241669,CAPE ENTERPRISE,185909
9241475,NORDBALTIC,33767
9241358,NAVIOS VECTOR,50296
9692703,ALKYONI SB,55757
9693549,GAS SUMMIT,54684
9694490,KYPROS BRAVERY,77997
9694622,SALTRAM,54627
9694593,MAERSK LOME,65165
9693587,HL PRIDE,179656
9694191,DONG-A KRIOS,49997
9690157,LNG PORT HARCOURT II,87139
9692351,SILVER EBALINA,49635
9692014,LNG LAGOS II,99025
9692002,LNG BONNY II,98954
9696113,NIGHTKISS,179354
9690145,LNG FINIMA II,86867
9681962,GRETKE OLDENDORFF,80444
9681900,ERISKAY,39810
9681704,MARTIN ISLAND,32723
9681508,ENDURANCE SW,60225
9682928,NEREUS ISLAND,37920
9682590,MARAN GAS AGAMEMNON,92762
9682382,SILVER CARLA,49746
9689976,NEW DREAM,318570
9676618,EIBE OLDENDORFF,38681
9676527,GREEN HELLAS,50885
9676864,ARIES LEADER,18808
9675652,BERGE DAISEN,207872
9675597,CRIMSON MONARCH,77116
9679907,CMA CGM MISSISSIPPI,115657
9678329,NAVIOS LA PAIX,61485
9678824,MARLENE OLDENDORFF,208003
9678484,GOLDEN DEB,84970
9687851,BTG DENALI,81084
9687837,BTG EVEREST,81014
9687681,SCARLET ISLAND,81842
9687186,NORD PENGUIN,81841
9687124,BW CANOLA,81344
9687100,SUMMERTIME DREAM,56104
9687083,MATSU ARROW,55975
9689835,GRAECIA AETERNA,81001
9689134,HIGH SUN,49990
9686974,STI MILWAUKEE,49990
9684689,YM WINNER,145372
9684677,YM WONDROUS,145368
9684653,YM WORLD,145551
9684641,YM WISH,145376
9683415,SILVER LINDA,49746
9685358,MOL BREEZE,115396
9686704,STI AQUA,49990
9711286,NEMEA,61300
9711145,DARYA SHANTI,82028
9710579,SBI FLAMENCO,77247
9710531,CP SHENZHEN,63540
9710517,CP CHONGQING,63581
9712163,OCEAN VENTURE,63266
9710139,BTG RAINIER,81070
9709336,DAIWAN HERO,34376
9709312,DAIWAN JUSTICE,34327
9708992,BELGRANO,81870
9712199,TIGER PIONEER,63462
9700067,VIALLI,63493
9714305,SERI CAMAR,84295
9714252,HUNAN,39828
9714240,LUISE OLDENDORFF,207562
9713959,ERIETTA,61166
9715830,DARYA PADMA,60935
9715218,LUCHOW,39728
9713961,AFRICAN LUNDE,61320
9712216,TIGER JILIN,63415
9713052,HENRIETTE OLDENDORFF,209067
9712462,DARYA TAPTI,35947
9713351,MOL BELIEF,119137
9702584,GORTYNIA,182608
9702699,ANANGEL HORIZON,180940
9702687,ANANGEL HERO,180940
9702625,ELSA OLDENDORFF,38330
9702572,PROTI,182476
9702522,CP GUANGZHOU,63527
9700665,LAURA,63377
9700885,GOLDEN GLORY,61274
9701346,GOLDEN FINSBURY,182481
9701334,GOLDEN ASO,182472
9708459,YM WELCOME,145730
9708447,YM WIDTH,146214
9708162,HUAYANG ROSE,63562
9705160,SBI SUBARU,61571
9706334,ANSAC PHOENIX,28365
9705988,WESTPORT EAGLE,63334
9634701,FAKARAVA,205991
9635626,SOLAR KING,57450
9633446,NOVO,149999
9635690,DARYA KIRTHI,80505
9631876,JPO ATAIR,60149
9630729,LINDSAYLOU,58018
9632612,ASIA EMERALD IV,58018
9632600,ASIA EMERALD I,58018
9632492,KMARIN AZUR,66347
9641675,LE SOLEAL,1441
9640956,CSL TACOMA,71552
9640619,NEUTRINO,58612
9640592,GLAD MARK,58642
9640504,VF TANKER2,7019
9641857,SUNNY SMILE,95768
9642148,TAI SUCCESS,61486
9642136,DIAMOND QUEEN,61414
9642019,OCEAN SPIRIT,49995
9640097,LINCOLN PARK,19801
9638422,PATIENCE LAKE,35466
9638044,MAGDALENA OLDENDORFF,206010
9638484,JOSCO JINZHOU,58685
9638563,NAVE ATROPOS,74695
9638874,FUJI HORIZON,207435
9638850,DAWN HORIZON,207422
9638642,GENEVA QUEEN,81361
9638836,CRIMSON KNIGHT,58651
9638824,AFRICAN JACANA,58753
9622631,OOCL EGYPT,144179
9622423,RICH FUTURE,82197
9621211,GELBRAY EXPRESS,5488
9623879,BRASIL 2014,155709
9621168,SHANDONG HUA ZHANG,179938
9619593,KEN STAR,61423
9619804,ABY JEANNETTE,82541
9619775,GIORGIS,82566
9620633,NORD SIRIUS,78095
9620176,SAM WOLF,57200
9628568,BUNUN WISDOM,38168
9628104,PANOREA,81425
9628087,ZEA,81434
9629081,EVER LOADING,104300
9627954,WILFORCE,87750
9626950,PACIFIC TALENT,56578
9629469,SWANSEA,80529
9629639,GREAT HOPE,75480
9626900,ECO,63490
9624328,EVER GALLANT,28206
9624287,MAERSK IYO,60058
9626596,GLORY HONGKONG,40413
9644172,KENAN,63250
9666508,CHITOSE,7301
9666560,ESSHU MARU,86455
9667423,LOCOMOTION,38046
9667447,CLIPPER TRITON,61448
9668403,GIORGOS DRACOPOULOS,61398
9667930,GLAFKOS,49997
9662318,DRAFTSLAYER,66622
9668934,ULTRA TOLHUACA,37429
9673783,STAR NICOLE,81091
9671802,HAOYUE,82061
9670937,NORD GERANIUM,39826
9649079,DENSA SEA LION,36765
9649706,QI XIANG 22,75658
9649146,VERRAZANE,26120
9652325,SAGITTARIUS OCEAN,37052
9650860,MISTRAL I,81813
9650133,KOUYOU,58595
9650494,GREENERY SEA,35207
9650169,HINODE MARU,58630
9650157,ORIENT GRACE,58620
9644495,FEDERAL TAMBO,55337
9644263,HUANGYAN SPIRIT,22996
9644196,SIIRT,63200
9646900,LA RICHARDAIS,40481
9645982,SVL LIBERTY,7041
9645865,CSCL SUMMER,121805
9652583,TRUSTN TRADER II,82293
9659189,ECO SPLENDOR,38302
9659127,WAREGEM,28576
9658795,LOCH MELFORT,33379
9660657,STENAWECO VENTURE,49995
9660516,BAHRI ARASCO,81855
9659921,ATLANTIC TRAMP,27930
9659919,NAVIOS MERCURY,61393
9659866,WINNING NATURE,181387
9659854,WINNING MISSION,181371
9654804,CAPE INDIA,187882
9656400,SAKIZAYA ACE,74936
9618616,GREENER,56621
9771743,XIN HUI YANG,307664
9771016,SARAH,57795
9773844,MOUNTPARK,37839
9773234,LEGEND PRESTIGE,55076
9767481,ULTRA INNOVATION,61188
9767479,MG EXPLORER,84790
9768930,TIENTSIN,37657
9768928,TAIYUAN,37657
9768734,MARITIME MERIDIAN,49999
9774848,CHRISTOS,63156
9779616,SEA RUBY,299284
9778416,HEMINGWAY,207634
9779991,GAS GEMINI,54605
9780641,CRYSTAL RIVER,54171
9780017,CHEMICAL ATLANTIK,15081
9776341,LEO GREEN,54893
9775816,GOLDEN RAY,20995
9767091,CARNIVAL HORIZON,12164
9757204,MONACO BRIDGE,147021
9756389,SERI CEMARA,84291
9758741,ULTRA AGILITY,61213
9758715,XING HUAN HAI,81361
9758442,RED LILY,81855
9757931,IRENE,61299
9751509,NORWEGIAN BLISS,11700
9753741,YEVGENY PRIMAKOV,3670
9759604,NEW RENOWN,318926
9764025,CMB PARTNER,81805
9763992,JPS ELLI,57523
9763980,JPS AFRODITI,57523
9763631,MOUNT ASO,36766
9762534,SIEM CICERO,17416
9761956,SUNRISE,74042
9781528,CYMBIDIUM,7861
9805788,TAHO ASIA,84625
9806768,PAVO BRIGHT,61281
9804564,ABY ASIA,81944
9804590,MONDIAL SUCCESS,82010
9799719,TAI KUDOS,82008
9802085,CAPE CLOVER,183194
9800245,PATMOS I,156917
9835068,MSXT ATHENA,81723
9830161,SOUTHGATE,38016
9814026,LE LAPEROUSE,1305
9813448,DHT STALLION,319713
9810381,MARAN APHRODITE,319398
9817561,EVER SOVEREIGN,82076
9816567,UNI BLOSSOM,37634
9784661,TR ARAMIS,36923
9784659,TR PORTHOS,36882
9784386,AROSA,299323
9784350,SILVER MUSE,4050
9783332,COSHONOUR LAKE,307953
9783356,COSFLOURISH LAKE,308152
9783344,LANDBRIDGE MAJESTY,308206
9796339,NAVIGATOR JORF,28726
9793387,ORIENT INNOVATION,49997
9790830,SUMMER SKY,63415
9789879,XING XIANG HAI,82204
9793272,CHALLENGE PRIME,50119
9791949,ANSAC COLUMBIA,37993
9726463,MAERSK TEESPORT,49796
9727314,CSK UNITY,77105
9727297,AFRICAN ARROW,61285
9727285,GLENGYLE,37679
9727003,GENER8 SUCCESS,300932
9727156,ADA,81841
9727144,TAI SUMMIT,60618
9727065,NORD BELUGA,81841
9727039,GENER8 MILTIADES,299989
9724829,TEMPO,250342
9724752,SKYFALL,63057
9724740,SKYWALKER,63056
9724673,BRITISH SAILOR,45999
9724647,PINK SANDS,207999
9725859,TIGER HARMONY,19994
9725574,BULK AQUILA,66613
9730335,PANAGIA THALASSINI,49999
9730098,HATTERAS,297638
9729556,ARAGONA,63166
9731573,HILLE OLDENDORFF,209187
9731391,LA VENTURE,43368
9728370,DARYA KRISHNA,34874
9728215,AOM BIANCA,81671
9728186,MEDI GLADSTONE,81845
9728136,LOWLANDS COMFORT,81845
9729180,COTSWOLD,179611
9719379,TS FLOWER,38852
9720067,CYPRESS ARROW,61022
9719939,KSL SANTOS,181055
9717709,SALAMINIAN,82000
9717670,ERNA OLDENDORFF,38613
9717656,ELIZABETH OLDENDORFF,38330
9717498,AMERICA GRAECA,63270
9717400,GOLDEN CUMULUS,180499
9718351,HELENA OLDENDORFF,209177
9718428,SILVER ENTALINA,49737
9718387,HANS OLDENDORFF,209190
9723083,DONOUSSA,299999
9723069,DOMINICA,299999
9724099,BIRDIE TRADER,19822
9723992,SBI COUGAR,63592
9723851,JAG AMAR,82084
9723849,JAG AJAY,82094
9723681,SUMIRE GAS,54243
9721891,MARLIN APATITE,49999
9721499,GOLDEN BEXLEY,180228
9721334,NAESS ENDURANCE,63638
9721322,NAESS INTREPID,63685
9722065,GUO QIANG 8,63376
9731729,NAVIG8 SIRIUS,25196
9731781,NAVIG8 SAIPH,25194
9744001,SYMPHONY OF THE SEAS,18095
9746671,ECO FROST,26798
9746229,CITRINE,49990
9746023,XING HAO HAI,61452
9741827,BW NJORD,54413
9731793,NAVIG8 SCEPTRUM,25198
9749788,NS FRONTIER,54312
9749611,TIGER JOY,25284
9749946,ANDREA ENTERPRISE,34552
9750919,BERGE ZUGSPITZE,211182
9750828,OLYMPIC HOPE,182631
9747895,TRUE PATRIOT,180967
9747883,CELIGNY,180981
9749398,MTM NEW ORLEANS,36028
9748916,DELTA AMAZON,319896
9734678,CONCORDE,54336
9734525,SANSOVINO,54481
9734173,CHIPOL TAIHU,36880
9733818,ERBIL,299999
9736042,IVS SUNBIRD,33399
9735842,BBG FOREVER,63268
9732371,MARAN GAS OLYMPIAS,95194
9732931,MAERSK TRIESTE,49709
9732553,AEGEAN,299010
9736286,QUEENA,82082
9739678,MOL BEYOND,119368
9740134,OCEAN TIANBO,63579
9739276,NAVIG8 SOL,25253
9738961,IC PHOENIX,61266
9740330,HUDSON,297638
9740811,KYOTO STAR,84956
9738753,AFRICAN BAZA,61313
9737357,KMARIN SINGAPORE,63083
9736925,TRUE CONDOR,182625
9736640,GH SEABISCUIT,63368
9738507,GREAT FORTUNE,63497
9738375,TS INDEX,38854
9618501,TURQUOISE OCEAN,38529
9479058,IKAN SELIGI,56236
9478949,NIPPON MARU,55581
9478937,TEGEA,55616
9478860,ORCHID,55598
9478638,SEAWAYS SKOPELOS,50222
9480954,KEN SEA,53491
9480942,MERCURY OCEAN,53452
9480552,SHANDONG PENG CHENG,82154
9480370,BEYLERBEYI,8680
9476537,CHINOOOK,93266
9476525,DECLAN DUFF,93253
9476484,ZONDA,93263
9476472,LDN FORTUNA,93251
9476460,ANTONELLA LEMBO,93257
9477684,VEGA LEA,53716
9484730,NISALAH,319287
9484704,CARL OLDENDORFF,93028
9485930,SHELDUCK,34467
9485904,CANVASBACK,34420
9482251,FRONTIER NEIGE,182737
9481946,MISS SIMONA,34529
9481685,KISHORE,106438
9483542,AEOLIAN HERITAGE,80387
9483217,JPS BARCELONA,55783
9483188,PETERBOROUGH,55783
9468401,SUN ORCHID,180717
